gpu num: 8
prefix ./models/r50-arcface-retina/model
image_size [112, 112]
num_classes 93431
Called with argument: Namespace(batch_size=512, ckpt=3, ctx_num=8, ctx_num_classes=11679, dataset='retina', extra_model_name='', frequent=20, image_channel=3, kvstore='device', local_class_start=0, local_num_classes=93432, loss='arcface', lr=0.1, lr_steps='100000,160000,220000', models_root='./models', mom=0.9, network='r50', per_batch_size=64, pretrained='', pretrained_epoch=1, rescale_threshold=0, verbose=2000, wd=0.0005, worker_id=0) {'bn_mom': 0.9, 'workspace': 256, 'emb_size': 512, 'ckpt_embedding': True, 'net_se': 0, 'net_act': 'prelu', 'net_unit': 3, 'net_input': 1, 'net_blocks': [1, 4, 6, 2], 'net_output': 'E', 'net_multiplier': 1.0, 'val_targets': ['lfw', 'cfp_fp', 'agedb_30'], 'ce_loss': True, 'fc7_lr_mult': 1.0, 'fc7_wd_mult': 1.0, 'fc7_no_bias': False, 'max_steps': 0, 'data_rand_mirror': True, 'data_cutoff': False, 'data_color': 0, 'data_images_filter': 0, 'count_flops': True, 'memonger': False, 'loss_name': 'margin_softmax', 'loss_s': 64.0, 'loss_m1': 1.0, 'loss_m2': 0.5, 'loss_m3': 0.0, 'net_name': 'fresnet', 'num_layers': 50, 'dataset': 'retina', 'dataset_path': '../datasets/ms1m-retinaface', 'num_classes': 93431, 'image_shape': [112, 112, 3], 'loss': 'arcface', 'network': 'r50', 'num_workers': 1, 'batch_size': 512, 'per_batch_size': 64}
0 1 E 3 prelu False
Network FLOPs: 12.6G
INFO:root:loading recordio ../datasets/ms1m-retinaface/train.rec...
header0 label [5179511. 5272942.]
id2range 93431
5179510
rand_mirror True
loading bin 0
loading bin 1000
loading bin 2000
loading bin 3000
loading bin 4000
loading bin 5000
loading bin 6000
loading bin 7000
loading bin 8000
loading bin 9000
loading bin 10000
loading bin 11000
(12000, 3, 112, 112)
ver lfw
loading bin 0
loading bin 1000
loading bin 2000
loading bin 3000
loading bin 4000
loading bin 5000
loading bin 6000
loading bin 7000
loading bin 8000
loading bin 9000
loading bin 10000
loading bin 11000
loading bin 12000
loading bin 13000
(14000, 3, 112, 112)
ver cfp_fp
loading bin 0
loading bin 1000
loading bin 2000
loading bin 3000
loading bin 4000
loading bin 5000
loading bin 6000
loading bin 7000
loading bin 8000
loading bin 9000
loading bin 10000
loading bin 11000
(12000, 3, 112, 112)
ver agedb_30
lr_steps [100000, 160000, 220000]
call reset()in_bind
 False [('data', (512, 3, 112, 112))] [('softmax_label', (512,))]
_data_shape (512, 3, 112, 112) [('softmax_label', (512,))]
[18:18:28] src/kvstore/././comm.h:744: only 0 out of 56 GPU pairs are enabled direct access. It may affect the performance. You can set MXNET_ENABLE_GPU_P2P=0 to turn it off
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:28] src/kvstore/././comm.h:753: ........
[18:18:29] src/operator/nn/./cudnn/./cudnn_algoreg-inl.h:97: Running performance tests to find the best convolution algorithm, this can take a while... (set the environment variable MXNET_CUDNN_AUTOTUNE_DEFAULT to 0 to disable)
INFO:root:Iter[0] Batch [20]	Speed: 523.28 samples/sec
INFO:root:Iter[22] Batch [180]	Speed: 593.39 samples/sec
INFO:root:Iter[22] Batch [200]	Speed: 594.54 samples/sec
INFO:root:Iter[22] Batch [220]	Speed: 606.01 samples/sec
INFO:root:Iter[22] Batch [240]	Speed: 611.04 samples/sec
INFO:root:Iter[22] Batch [260]	Speed: 601.52 samples/sec
INFO:root:Iter[22] Batch [280]	Speed: 594.90 samples/sec
INFO:root:Iter[22] Batch [300]	Speed: 567.00 samples/sec
INFO:root:Iter[22] Batch [320]	Speed: 610.78 samples/sec
INFO:root:Iter[22] Batch [340]	Speed: 593.92 samples/sec
INFO:root:Iter[22] Batch [360]	Speed: 600.33 samples/sec
INFO:root:Iter[22] Batch [380]	Speed: 598.75 samples/sec
INFO:root:Iter[22] Batch [400]	Speed: 606.41 samples/sec
INFO:root:Iter[22] Batch [420]	Speed: 603.23 samples/sec
INFO:root:Iter[22] Batch [440]	Speed: 595.45 samples/sec
lr-batch-epoch: 0.00010000000000000003 447 22
INFO:root:Iter[22] Batch [460]	Speed: 599.42 samples/sec
INFO:root:Iter[22] Batch [480]	Speed: 601.58 samples/sec
INFO:root:Iter[22] Batch [500]	Speed: 592.04 samples/sec
INFO:root:Iter[22] Batch [520]	Speed: 604.66 samples/sec
INFO:root:Iter[22] Batch [540]	Speed: 604.54 samples/sec
INFO:root:Iter[22] Batch [560]	Speed: 599.64 samples/sec
INFO:root:Iter[22] Batch [580]	Speed: 603.95 samples/sec
INFO:root:Iter[22] Batch [600]	Speed: 615.66 samples/sec
INFO:root:Iter[22] Batch [620]	Speed: 592.23 samples/sec
INFO:root:Iter[22] Batch [640]	Speed: 614.06 samples/sec
INFO:root:Iter[22] Batch [660]	Speed: 611.13 samples/sec
INFO:root:Iter[22] Batch [680]	Speed: 599.27 samples/sec
INFO:root:Iter[22] Batch [700]	Speed: 609.80 samples/sec
INFO:root:Iter[22] Batch [720]	Speed: 620.30 samples/sec
INFO:root:Iter[22] Batch [740]	Speed: 605.61 samples/sec
INFO:root:Iter[22] Batch [760]	Speed: 549.04 samples/sec
INFO:root:Iter[22] Batch [780]	Speed: 589.01 samples/sec
INFO:root:Iter[22] Batch [800]	Speed: 607.99 samples/sec
INFO:root:Iter[22] Batch [820]	Speed: 598.58 samples/sec
INFO:root:Iter[22] Batch [840]	Speed: 600.49 samples/sec
INFO:root:Iter[22] Batch [860]	Speed: 582.53 samples/sec
INFO:root:Iter[22] Batch [880]	Speed: 580.48 samples/sec
INFO:root:Iter[22] Batch [900]	Speed: 592.18 samples/sec
INFO:root:Iter[22] Batch [920]	Speed: 612.25 samples/sec
INFO:root:Iter[22] Batch [940]	Speed: 591.59 samples/sec
INFO:root:Iter[22] Batch [960]	Speed: 604.58 samples/sec
INFO:root:Iter[22] Batch [980]	Speed: 610.46 samples/sec
INFO:root:Iter[22] Batch [1000]	Speed: 600.76 samples/sec
INFO:root:Iter[22] Batch [1020]	Speed: 581.91 samples/sec
INFO:root:Iter[22] Batch [1040]	Speed: 597.96 samples/sec
INFO:root:Iter[22] Batch [1060]	Speed: 602.23 samples/sec
INFO:root:Iter[22] Batch [1080]	Speed: 592.66 samples/sec
INFO:root:Iter[22] Batch [1100]	Speed: 587.81 samples/sec
INFO:root:Iter[22] Batch [1120]	Speed: 593.05 samples/sec
INFO:root:Iter[22] Batch [1140]	Speed: 596.55 samples/sec
INFO:root:Iter[22] Batch [1160]	Speed: 602.02 samples/sec
INFO:root:Iter[22] Batch [1180]	Speed: 595.80 samples/sec
INFO:root:Iter[22] Batch [1200]	Speed: 593.99 samples/sec
INFO:root:Iter[22] Batch [1220]	Speed: 608.23 samples/sec
INFO:root:Iter[22] Batch [1240]	Speed: 607.27 samples/sec
INFO:root:Iter[22] Batch [1260]	Speed: 598.52 samples/sec
INFO:root:Iter[22] Batch [1280]	Speed: 584.68 samples/sec
INFO:root:Iter[22] Batch [1300]	Speed: 579.08 samples/sec
INFO:root:Iter[22] Batch [1320]	Speed: 580.80 samples/sec
INFO:root:Iter[22] Batch [1340]	Speed: 601.62 samples/sec
INFO:root:Iter[22] Batch [1360]	Speed: 607.44 samples/sec
INFO:root:Iter[22] Batch [1380]	Speed: 603.66 samples/sec
INFO:root:Iter[22] Batch [1400]	Speed: 598.19 samples/sec
INFO:root:Iter[22] Batch [1420]	Speed: 602.02 samples/sec
INFO:root:Iter[22] Batch [1440]	Speed: 615.87 samples/sec
{fc7_acc} 224000 0.71875
lr-batch-epoch: 0.00010000000000000003 1447 22
testing verification..
(12000, 512)
infer time 4.766961000000001
[lfw][224000]XNorm: 22.229276
[lfw][224000]Accuracy-Flip: 0.99733+-0.00309
testing verification..
(14000, 512)
infer time 5.425170000000001
[cfp_fp][224000]XNorm: 22.101161
[cfp_fp][224000]Accuracy-Flip: 0.98900+-0.00332
testing verification..
(12000, 512)
infer time 4.778857000000001
[agedb_30][224000]XNorm: 22.862776
[agedb_30][224000]Accuracy-Flip: 0.97967+-0.00694
[224000]Accuracy-Highest: 0.98183
INFO:root:Iter[22] Batch [1460]	Speed: 236.62 samples/sec
INFO:root:Iter[22] Batch [1480]	Speed: 584.73 samples/sec
INFO:root:Iter[22] Batch [1500]	Speed: 585.12 samples/sec
INFO:root:Iter[22] Batch [1520]	Speed: 591.52 samples/sec
INFO:root:Iter[22] Batch [1540]	Speed: 596.84 samples/sec
INFO:root:Iter[22] Batch [1560]	Speed: 582.17 samples/sec
INFO:root:Iter[22] Batch [1580]	Speed: 583.75 samples/sec
INFO:root:Iter[22] Batch [1600]	Speed: 566.57 samples/sec
INFO:root:Iter[22] Batch [1620]	Speed: 588.54 samples/sec
INFO:root:Iter[22] Batch [1640]	Speed: 564.63 samples/sec
INFO:root:Iter[22] Batch [1660]	Speed: 575.95 samples/sec
INFO:root:Iter[22] Batch [1680]	Speed: 586.77 samples/sec
INFO:root:Iter[22] Batch [1700]	Speed: 572.40 samples/sec
INFO:root:Iter[22] Batch [1720]	Speed: 579.45 samples/sec
INFO:root:Iter[22] Batch [1740]	Speed: 560.33 samples/sec
INFO:root:Iter[22] Batch [1760]	Speed: 578.74 samples/sec
INFO:root:Iter[22] Batch [1780]	Speed: 578.73 samples/sec
INFO:root:Iter[22] Batch [1800]	Speed: 587.17 samples/sec
INFO:root:Iter[22] Batch [1820]	Speed: 579.10 samples/sec
INFO:root:Iter[22] Batch [1840]	Speed: 589.93 samples/sec
INFO:root:Iter[22] Batch [1860]	Speed: 567.86 samples/sec
INFO:root:Iter[22] Batch [1880]	Speed: 592.38 samples/sec
INFO:root:Iter[22] Batch [1900]	Speed: 596.37 samples/sec
INFO:root:Iter[22] Batch [1920]	Speed: 573.36 samples/sec
INFO:root:Iter[22] Batch [1940]	Speed: 596.88 samples/sec
INFO:root:Iter[22] Batch [1960]	Speed: 589.59 samples/sec
INFO:root:Iter[22] Batch [1980]	Speed: 586.68 samples/sec
INFO:root:Iter[22] Batch [2000]	Speed: 597.81 samples/sec
INFO:root:Iter[22] Batch [2020]	Speed: 591.78 samples/sec
INFO:root:Iter[22] Batch [2040]	Speed: 599.52 samples/sec
INFO:root:Iter[22] Batch [2060]	Speed: 578.19 samples/sec
INFO:root:Iter[22] Batch [2080]	Speed: 590.16 samples/sec
INFO:root:Iter[22] Batch [2100]	Speed: 585.92 samples/sec
INFO:root:Iter[22] Batch [2120]	Speed: 586.00 samples/sec
INFO:root:Iter[22] Batch [2140]	Speed: 590.25 samples/sec
INFO:root:Iter[22] Batch [2160]	Speed: 590.95 samples/sec
INFO:root:Iter[22] Batch [2180]	Speed: 588.09 samples/sec
INFO:root:Iter[22] Batch [2200]	Speed: 616.14 samples/sec
INFO:root:Iter[22] Batch [2220]	Speed: 599.64 samples/sec
INFO:root:Iter[22] Batch [2240]	Speed: 591.46 samples/sec
INFO:root:Iter[22] Batch [2260]	Speed: 601.25 samples/sec
INFO:root:Iter[22] Batch [2280]	Speed: 603.90 samples/sec
INFO:root:Iter[22] Batch [2300]	Speed: 608.87 samples/sec
INFO:root:Iter[22] Batch [2320]	Speed: 595.88 samples/sec
INFO:root:Iter[22] Batch [2340]	Speed: 592.93 samples/sec
INFO:root:Iter[22] Batch [2360]	Speed: 589.33 samples/sec
INFO:root:Iter[22] Batch [2380]	Speed: 600.46 samples/sec
INFO:root:Iter[22] Batch [2400]	Speed: 574.10 samples/sec
INFO:root:Iter[22] Batch [2420]	Speed: 597.80 samples/sec
INFO:root:Iter[22] Batch [2440]	Speed: 595.53 samples/sec
lr-batch-epoch: 0.00010000000000000003 2447 22
INFO:root:Iter[22] Batch [2460]	Speed: 583.16 samples/sec
INFO:root:Iter[22] Batch [2480]	Speed: 606.21 samples/sec
INFO:root:Iter[22] Batch [2500]	Speed: 611.66 samples/sec
INFO:root:Iter[22] Batch [2520]	Speed: 608.74 samples/sec
INFO:root:Iter[22] Batch [2540]	Speed: 602.12 samples/sec
INFO:root:Iter[22] Batch [2560]	Speed: 609.01 samples/sec
INFO:root:Iter[22] Batch [2580]	Speed: 613.25 samples/sec
INFO:root:Iter[22] Batch [2600]	Speed: 600.51 samples/sec
INFO:root:Iter[22] Batch [2620]	Speed: 606.11 samples/sec
INFO:root:Iter[22] Batch [2640]	Speed: 607.22 samples/sec
INFO:root:Iter[22] Batch [2660]	Speed: 592.60 samples/sec
INFO:root:Iter[22] Batch [2680]	Speed: 614.01 samples/sec
INFO:root:Iter[22] Batch [2700]	Speed: 606.08 samples/sec
INFO:root:Iter[22] Batch [2720]	Speed: 599.97 samples/sec
INFO:root:Iter[22] Batch [2740]	Speed: 583.32 samples/sec
INFO:root:Iter[22] Batch [2760]	Speed: 606.58 samples/sec
INFO:root:Iter[22] Batch [2780]	Speed: 586.41 samples/sec
INFO:root:Iter[22] Batch [2800]	Speed: 587.33 samples/sec
INFO:root:Iter[22] Batch [2820]	Speed: 605.67 samples/sec
INFO:root:Iter[22] Batch [2840]	Speed: 611.62 samples/sec
INFO:root:Iter[22] Batch [2860]	Speed: 610.58 samples/sec
INFO:root:Iter[22] Batch [2880]	Speed: 600.57 samples/sec
INFO:root:Iter[22] Batch [2900]	Speed: 594.76 samples/sec
INFO:root:Iter[22] Batch [2920]	Speed: 601.28 samples/sec
INFO:root:Iter[22] Batch [2940]	Speed: 579.28 samples/sec
INFO:root:Iter[22] Batch [2960]	Speed: 591.17 samples/sec
INFO:root:Iter[22] Batch [2980]	Speed: 595.14 samples/sec
INFO:root:Iter[22] Batch [3000]	Speed: 597.86 samples/sec
INFO:root:Iter[22] Batch [3020]	Speed: 584.63 samples/sec
INFO:root:Iter[22] Batch [3040]	Speed: 594.23 samples/sec
INFO:root:Iter[22] Batch [3060]	Speed: 606.08 samples/sec
INFO:root:Iter[22] Batch [3080]	Speed: 581.91 samples/sec
INFO:root:Iter[22] Batch [3100]	Speed: 575.66 samples/sec
INFO:root:Iter[22] Batch [3120]	Speed: 577.22 samples/sec
INFO:root:Iter[22] Batch [3140]	Speed: 606.00 samples/sec
INFO:root:Iter[22] Batch [3160]	Speed: 577.96 samples/sec
INFO:root:Iter[22] Batch [3180]	Speed: 598.96 samples/sec
INFO:root:Iter[22] Batch [3200]	Speed: 593.56 samples/sec
INFO:root:Iter[22] Batch [3220]	Speed: 582.63 samples/sec
INFO:root:Iter[22] Batch [3240]	Speed: 600.78 samples/sec
INFO:root:Iter[22] Batch [3260]	Speed: 601.48 samples/sec
INFO:root:Iter[22] Batch [3280]	Speed: 581.11 samples/sec
INFO:root:Iter[22] Batch [3300]	Speed: 590.56 samples/sec
INFO:root:Iter[22] Batch [3320]	Speed: 591.00 samples/sec
INFO:root:Iter[22] Batch [3340]	Speed: 580.06 samples/sec
INFO:root:Iter[22] Batch [3360]	Speed: 602.65 samples/sec
INFO:root:Iter[22] Batch [3380]	Speed: 607.42 samples/sec
INFO:root:Iter[22] Batch [3400]	Speed: 580.72 samples/sec
INFO:root:Iter[22] Batch [3420]	Speed: 605.88 samples/sec
INFO:root:Iter[22] Batch [3440]	Speed: 584.00 samples/sec
{fc7_acc} 226000 0.69140625
lr-batch-epoch: 0.00010000000000000003 3447 22
testing verification..
(12000, 512)
infer time 4.607984999999998
[lfw][226000]XNorm: 22.210446
[lfw][226000]Accuracy-Flip: 0.99733+-0.00309
testing verification..
(14000, 512)
infer time 5.510592999999999
[cfp_fp][226000]XNorm: 22.104044
[cfp_fp][226000]Accuracy-Flip: 0.98857+-0.00263
testing verification..
(12000, 512)
infer time 4.8148729999999995
[agedb_30][226000]XNorm: 22.803399
[agedb_30][226000]Accuracy-Flip: 0.97950+-0.00734
[226000]Accuracy-Highest: 0.98183
INFO:root:Iter[22] Batch [3460]	Speed: 233.34 samples/sec
INFO:root:Iter[22] Batch [3480]	Speed: 569.46 samples/sec
INFO:root:Iter[22] Batch [3500]	Speed: 582.84 samples/sec
INFO:root:Iter[22] Batch [3520]	Speed: 555.17 samples/sec
INFO:root:Iter[22] Batch [3540]	Speed: 584.00 samples/sec
INFO:root:Iter[22] Batch [3560]	Speed: 568.53 samples/sec
INFO:root:Iter[22] Batch [3580]	Speed: 569.99 samples/sec
INFO:root:Iter[22] Batch [3600]	Speed: 590.02 samples/sec
INFO:root:Iter[22] Batch [3620]	Speed: 583.46 samples/sec
INFO:root:Iter[22] Batch [3640]	Speed: 583.62 samples/sec
INFO:root:Iter[22] Batch [3660]	Speed: 578.30 samples/sec
INFO:root:Iter[22] Batch [3680]	Speed: 568.82 samples/sec
INFO:root:Iter[22] Batch [3700]	Speed: 560.21 samples/sec
INFO:root:Iter[22] Batch [3720]	Speed: 572.57 samples/sec
INFO:root:Iter[22] Batch [3740]	Speed: 587.83 samples/sec
INFO:root:Iter[22] Batch [3760]	Speed: 598.86 samples/sec
INFO:root:Iter[22] Batch [3780]	Speed: 599.61 samples/sec
INFO:root:Iter[22] Batch [3800]	Speed: 581.77 samples/sec
INFO:root:Iter[22] Batch [3820]	Speed: 562.47 samples/sec
INFO:root:Iter[22] Batch [3840]	Speed: 592.35 samples/sec
INFO:root:Iter[22] Batch [3860]	Speed: 600.82 samples/sec
INFO:root:Iter[22] Batch [3880]	Speed: 598.38 samples/sec
INFO:root:Iter[22] Batch [3900]	Speed: 584.53 samples/sec
INFO:root:Iter[22] Batch [3920]	Speed: 587.70 samples/sec
INFO:root:Iter[22] Batch [3940]	Speed: 596.58 samples/sec
INFO:root:Iter[22] Batch [3960]	Speed: 601.81 samples/sec
INFO:root:Iter[22] Batch [3980]	Speed: 589.28 samples/sec
INFO:root:Iter[22] Batch [4000]	Speed: 587.30 samples/sec
INFO:root:Iter[22] Batch [4020]	Speed: 607.26 samples/sec
INFO:root:Iter[22] Batch [4040]	Speed: 605.73 samples/sec
INFO:root:Iter[22] Batch [4060]	Speed: 594.54 samples/sec
INFO:root:Iter[22] Batch [4080]	Speed: 569.15 samples/sec
INFO:root:Iter[22] Batch [4100]	Speed: 591.77 samples/sec
INFO:root:Iter[22] Batch [4120]	Speed: 580.57 samples/sec
INFO:root:Iter[22] Batch [4140]	Speed: 584.13 samples/sec
INFO:root:Iter[22] Batch [4160]	Speed: 595.96 samples/sec
INFO:root:Iter[22] Batch [4180]	Speed: 613.49 samples/sec
INFO:root:Iter[22] Batch [4200]	Speed: 603.08 samples/sec
INFO:root:Iter[22] Batch [4220]	Speed: 612.79 samples/sec
INFO:root:Iter[22] Batch [4240]	Speed: 586.42 samples/sec
INFO:root:Iter[22] Batch [4260]	Speed: 591.12 samples/sec
INFO:root:Iter[22] Batch [4280]	Speed: 612.03 samples/sec
INFO:root:Iter[22] Batch [4300]	Speed: 590.93 samples/sec
INFO:root:Iter[22] Batch [4320]	Speed: 572.17 samples/sec
INFO:root:Iter[22] Batch [4340]	Speed: 604.59 samples/sec
INFO:root:Iter[22] Batch [4360]	Speed: 608.66 samples/sec
INFO:root:Iter[22] Batch [4380]	Speed: 592.42 samples/sec
INFO:root:Iter[22] Batch [4400]	Speed: 590.78 samples/sec
INFO:root:Iter[22] Batch [4420]	Speed: 585.55 samples/sec
INFO:root:Iter[22] Batch [4440]	Speed: 588.43 samples/sec
lr-batch-epoch: 0.00010000000000000003 4447 22
INFO:root:Iter[22] Batch [4460]	Speed: 608.94 samples/sec
INFO:root:Iter[22] Batch [4480]	Speed: 584.03 samples/sec
INFO:root:Iter[22] Batch [4500]	Speed: 590.20 samples/sec
INFO:root:Iter[22] Batch [4520]	Speed: 600.92 samples/sec
INFO:root:Iter[22] Batch [4540]	Speed: 608.35 samples/sec
INFO:root:Iter[22] Batch [4560]	Speed: 590.38 samples/sec
INFO:root:Iter[22] Batch [4580]	Speed: 598.77 samples/sec
INFO:root:Iter[22] Batch [4600]	Speed: 584.91 samples/sec
INFO:root:Iter[22] Batch [4620]	Speed: 584.51 samples/sec
INFO:root:Iter[22] Batch [4640]	Speed: 590.62 samples/sec
INFO:root:Iter[22] Batch [4660]	Speed: 572.73 samples/sec
INFO:root:Iter[22] Batch [4680]	Speed: 586.91 samples/sec
INFO:root:Iter[22] Batch [4700]	Speed: 594.11 samples/sec
INFO:root:Iter[22] Batch [4720]	Speed: 565.31 samples/sec
INFO:root:Iter[22] Batch [4740]	Speed: 595.63 samples/sec
INFO:root:Iter[22] Batch [4760]	Speed: 582.73 samples/sec
INFO:root:Iter[22] Batch [4780]	Speed: 583.40 samples/sec
INFO:root:Iter[22] Batch [4800]	Speed: 582.02 samples/sec
INFO:root:Iter[22] Batch [4820]	Speed: 573.65 samples/sec
INFO:root:Iter[22] Batch [4840]	Speed: 596.13 samples/sec
INFO:root:Iter[22] Batch [4860]	Speed: 588.45 samples/sec
INFO:root:Iter[22] Batch [4880]	Speed: 590.76 samples/sec
INFO:root:Iter[22] Batch [4900]	Speed: 590.54 samples/sec
INFO:root:Iter[22] Batch [4920]	Speed: 591.51 samples/sec
INFO:root:Iter[22] Batch [4940]	Speed: 579.82 samples/sec
INFO:root:Iter[22] Batch [4960]	Speed: 177.10 samples/sec
INFO:root:Iter[22] Batch [4980]	Speed: 77.74 samples/sec
INFO:root:Iter[22] Batch [5000]	Speed: 127.05 samples/sec
INFO:root:Iter[22] Batch [5020]	Speed: 515.99 samples/sec
INFO:root:Iter[22] Batch [5040]	Speed: 593.91 samples/sec
INFO:root:Iter[22] Batch [5060]	Speed: 597.61 samples/sec
INFO:root:Iter[22] Batch [5080]	Speed: 597.24 samples/sec
INFO:root:Iter[22] Batch [5100]	Speed: 576.64 samples/sec
INFO:root:Iter[22] Batch [5120]	Speed: 585.78 samples/sec
INFO:root:Iter[22] Batch [5140]	Speed: 574.86 samples/sec
INFO:root:Iter[22] Batch [5160]	Speed: 578.84 samples/sec
INFO:root:Iter[22] Batch [5180]	Speed: 585.82 samples/sec
INFO:root:Iter[22] Batch [5200]	Speed: 542.98 samples/sec
INFO:root:Iter[22] Batch [5220]	Speed: 583.10 samples/sec
INFO:root:Iter[22] Batch [5240]	Speed: 590.06 samples/sec
INFO:root:Iter[22] Batch [5260]	Speed: 573.88 samples/sec
INFO:root:Iter[22] Batch [5280]	Speed: 595.41 samples/sec
INFO:root:Iter[22] Batch [5300]	Speed: 586.92 samples/sec
INFO:root:Iter[22] Batch [5320]	Speed: 593.52 samples/sec
INFO:root:Iter[22] Batch [5340]	Speed: 582.67 samples/sec
INFO:root:Iter[22] Batch [5360]	Speed: 588.68 samples/sec
INFO:root:Iter[22] Batch [5380]	Speed: 104.15 samples/sec
INFO:root:Iter[22] Batch [5400]	Speed: 163.27 samples/sec
INFO:root:Iter[22] Batch [5420]	Speed: 104.41 samples/sec
INFO:root:Iter[22] Batch [5440]	Speed: 90.09 samples/sec
{fc7_acc} 228000 0.6933594
lr-batch-epoch: 0.00010000000000000003 5447 22
testing verification..
(12000, 512)
infer time 17.463659999999997
[lfw][228000]XNorm: 22.205749
[lfw][228000]Accuracy-Flip: 0.99750+-0.00271
testing verification..
(14000, 512)
infer time 17.650339999999993
[cfp_fp][228000]XNorm: 22.087392
[cfp_fp][228000]Accuracy-Flip: 0.98971+-0.00262
testing verification..
(12000, 512)
infer time 17.603612999999996
[agedb_30][228000]XNorm: 22.789488
[agedb_30][228000]Accuracy-Flip: 0.98000+-0.00764
[228000]Accuracy-Highest: 0.98183
INFO:root:Iter[22] Batch [5460]	Speed: 77.29 samples/sec
INFO:root:Iter[22] Batch [5480]	Speed: 167.08 samples/sec
INFO:root:Iter[22] Batch [5500]	Speed: 138.69 samples/sec
INFO:root:Iter[22] Batch [5520]	Speed: 184.38 samples/sec
INFO:root:Iter[22] Batch [5540]	Speed: 127.05 samples/sec
INFO:root:Iter[22] Batch [5560]	Speed: 281.72 samples/sec
INFO:root:Iter[22] Batch [5580]	Speed: 117.60 samples/sec
INFO:root:Iter[22] Batch [5600]	Speed: 139.93 samples/sec
INFO:root:Iter[22] Batch [5620]	Speed: 479.29 samples/sec
INFO:root:Iter[22] Batch [5640]	Speed: 597.51 samples/sec
INFO:root:Iter[22] Batch [5660]	Speed: 610.08 samples/sec
INFO:root:Iter[22] Batch [5680]	Speed: 614.98 samples/sec
INFO:root:Iter[22] Batch [5700]	Speed: 611.19 samples/sec
INFO:root:Iter[22] Batch [5720]	Speed: 630.27 samples/sec
INFO:root:Iter[22] Batch [5740]	Speed: 612.37 samples/sec
INFO:root:Iter[22] Batch [5760]	Speed: 619.74 samples/sec
INFO:root:Iter[22] Batch [5780]	Speed: 625.26 samples/sec
INFO:root:Iter[22] Batch [5800]	Speed: 637.38 samples/sec
INFO:root:Iter[22] Batch [5820]	Speed: 629.13 samples/sec
INFO:root:Iter[22] Batch [5840]	Speed: 611.47 samples/sec
INFO:root:Iter[22] Batch [5860]	Speed: 628.21 samples/sec
INFO:root:Iter[22] Batch [5880]	Speed: 627.85 samples/sec
INFO:root:Iter[22] Batch [5900]	Speed: 616.70 samples/sec
INFO:root:Iter[22] Batch [5920]	Speed: 624.82 samples/sec
INFO:root:Iter[22] Batch [5940]	Speed: 609.98 samples/sec
INFO:root:Iter[22] Batch [5960]	Speed: 618.94 samples/sec
INFO:root:Iter[22] Batch [5980]	Speed: 597.61 samples/sec
INFO:root:Iter[22] Batch [6000]	Speed: 608.39 samples/sec
INFO:root:Iter[22] Batch [6020]	Speed: 598.00 samples/sec
INFO:root:Iter[22] Batch [6040]	Speed: 611.35 samples/sec
INFO:root:Iter[22] Batch [6060]	Speed: 622.71 samples/sec
INFO:root:Iter[22] Batch [6080]	Speed: 609.81 samples/sec
INFO:root:Iter[22] Batch [6100]	Speed: 604.70 samples/sec
INFO:root:Iter[22] Batch [6120]	Speed: 619.99 samples/sec
INFO:root:Iter[22] Batch [6140]	Speed: 602.51 samples/sec
INFO:root:Iter[22] Batch [6160]	Speed: 621.20 samples/sec
INFO:root:Iter[22] Batch [6180]	Speed: 625.79 samples/sec
INFO:root:Iter[22] Batch [6200]	Speed: 643.77 samples/sec
INFO:root:Iter[22] Batch [6220]	Speed: 629.47 samples/sec
INFO:root:Iter[22] Batch [6240]	Speed: 597.84 samples/sec
INFO:root:Iter[22] Batch [6260]	Speed: 601.71 samples/sec
INFO:root:Iter[22] Batch [6280]	Speed: 608.48 samples/sec
INFO:root:Iter[22] Batch [6300]	Speed: 604.06 samples/sec
INFO:root:Iter[22] Batch [6320]	Speed: 609.75 samples/sec
INFO:root:Iter[22] Batch [6340]	Speed: 633.83 samples/sec
INFO:root:Iter[22] Batch [6360]	Speed: 612.21 samples/sec
INFO:root:Iter[22] Batch [6380]	Speed: 614.90 samples/sec
INFO:root:Iter[22] Batch [6400]	Speed: 609.40 samples/sec
INFO:root:Iter[22] Batch [6420]	Speed: 611.21 samples/sec
INFO:root:Iter[22] Batch [6440]	Speed: 634.11 samples/sec
lr-batch-epoch: 0.00010000000000000003 6447 22
INFO:root:Iter[22] Batch [6460]	Speed: 636.20 samples/sec
INFO:root:Iter[22] Batch [6480]	Speed: 618.18 samples/sec
INFO:root:Iter[22] Batch [6500]	Speed: 616.47 samples/sec
INFO:root:Iter[22] Batch [6520]	Speed: 616.57 samples/sec
INFO:root:Iter[22] Batch [6540]	Speed: 620.33 samples/sec
INFO:root:Iter[22] Batch [6560]	Speed: 635.28 samples/sec
INFO:root:Iter[22] Batch [6580]	Speed: 620.67 samples/sec
INFO:root:Iter[22] Batch [6600]	Speed: 621.66 samples/sec
INFO:root:Iter[22] Batch [6620]	Speed: 587.44 samples/sec
